transaccion_id,fecha_transaccion,tipo_transaccion,estado,monto_total,metodo_pago,cliente_nombre,cliente_telefono,cliente_localidad,producto_id,producto_nombre,producto_talla,producto_color,producto_temporada,cantidad_comprada,vestido_estilo,vestido_precio_venta,vestido_precio_renta,vestido_en_oferta,vestido_condicion,vestido_rating_promedio,vestido_review_count,fecha_entrega,fecha_devolucion,multa_aplicada,reseña_rating,reseña_comentario,fecha_reseña
687fb20a4cc62392222262a0,2023-10-12 06:18:16,renta,Completada,1359,efectivo,patricia.guzman@example.com,1234567819,Guazalingo,687e0d118639b437a0e48765,Vestido Camisero a Rayas,S,Azul/Blanco,"Primavera, Verano",1,Casual,750,,false,Nuevo,3.8,4,2023-10-12 11:18:16,2023-10-24 11:18:16,0,1,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-11-20 06:18:16
687fb20a4cc62392222262a1,2023-07-17 07:43:13,renta,Completada,600,tarjeta_credito,valeria.rojas@example.com,1234567823,Atlapeza,67e059988bbb15e17ae334b4,Vestido de Noche Meirius Largo Verde con Hombro Descubierto,XL,verde,Todo el Año,1,De Noche,1000,,false,Nuevo,4,8,2023-07-18 03:43:13,2023-07-25 03:43:13,0,3,"El vestido es lindo, pero la comunicación podría mejorar.",2023-07-24 07:43:13
687fb20a4cc62392222262a2,2023-07-26 05:53:44,renta,Completada,600,transferencia_bancaria,ia.perez@example.com,1234567897,Chalma,687e0d118639b437a0e4875a,Vestido Largo Azul Cielo,M,Azul Cielo,"Primavera, Verano",1,Formal,1800,600,false,Nuevo,4.6,12,2023-07-26 18:53:44,2023-08-01 18:53:44,41,3,"El vestido es lindo, pero la comunicación podría mejorar.",2023-08-30 05:53:44
687fb20a4cc62392222262a3,2023-04-19 07:46:28,renta,Completada,343,tarjeta_credito,valentina.rodriguez@email.com,5587654321,Guazalingo,687e0dd08639b437a0e487a4,Vestido Corto de Lino Blanco,L,Blanco,Verano,1,Casual,950,,false,Nuevo,4.2,10,2023-04-19 10:46:28,2023-04-27 10:46:28,66,5,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-05-07 07:46:28
687fb20a4cc62392222262a4,2023-11-03 11:31:45,Venta,Completada,1750,transferencia_bancaria,20221076@uthh.edu.mx,7712232323,San Felipe Orizatlán,687e0d118639b437a0e48766,Vestido Asimétrico Negro,M,Negro,Todo el Año,1,Fiesta,1750,,false,Nuevo,4.5,9,2023-11-03 21:31:45,,0,4,¡Excelente vestido! Me encantó el servicio en el local.,2023-12-12 11:31:45
687fb20a4cc62392222262a5,2023-09-19 12:47:18,renta,Completada,1300,efectivo,sheldon@gmail.com,5551234567,Platón Sánchez,687e0dd08639b437a0e487c8,Vestido de Fiesta Mini con Lentejuelas Doradas,S,Dorado,Todo el Año,1,Fiesta,,1300,false,Nuevo,4.7,11,2023-09-19 20:47:18,2023-10-06 20:47:18,0,2,El vestido no cumplió con mis expectativas de calidad.,2023-10-04 12:47:18
687fb20a4cc62392222262a6,2023-05-28 06:18:10,renta,Completada,1800,tarjeta_credito,daniela.mendoza@example.com,1234567822,Huejutla de Reyes,687e0d4b8639b437a0e4876e,Vestido de Noche con Cola de Sirena y Bordados,M,Azul Marino,Todo el Año,1,De Noche,,1800,false,Nuevo,4.9,15,2023-05-28 12:18:10,2023-06-15 12:18:10,0,4,¡Excelente vestido! Me encantó el servicio en el local.,2023-06-26 06:18:10
687fb20a4cc62392222262a7,2023-11-24 03:25:51,renta,Completada,850,tarjeta_credito,isabel.vargas@example.com,1234567815,Choconamel,687e0d4b8639b437a0e4877b,Vestido de Noche con Abertura Lateral,S,Rojo Oscuro,Todo el Año,1,De Noche,2600,850,false,Nuevo,4.8,12,2023-11-24 23:25:51,2023-11-29 23:25:51,0,2,El vestido no cumplió con mis expectativas de calidad.,2023-12-16 03:25:51
687fb20a4cc62392222262a8,2023-05-23 05:44:11,renta,Completada,600,efectivo,gabriela.silva@example.com,1234567821,Atlapeza,687e0dd08639b437a0e487af,Vestido de Cóctel con Escote Peter Pan,S,Rosa Pastel,Todo el Año,1,Cóctel,1650,600,false,Nuevo,4.5,7,2023-05-23 11:44:11,2023-05-28 11:44:11,0,2,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-06-18 05:44:11
687fb20a4cc62392222262a9,2023-05-06 03:46:34,Venta,Completada,1728,efectivo,hiasd12e@gmail.com,7713554706,Atlapeza,687c1680555de7433ad30a8f,Vestido Verde Esmeralda en Capas,L,Verde Esmeralda,Todo el Año,1,De Noche,,320,false,Excelente,4.6,13,2023-05-06 17:46:34,,0,4,Un diseño hermoso y la atención fue de primera. Volveré sin duda.,2023-06-19 03:46:34
687fb20a4cc62392222262aa,2023-04-09 07:23:44,renta,Completada,1800,tarjeta_credito,eduardocasrtro110@gmail.com,554706,Huejutla de Reyes,687e0dd08639b437a0e487a7,Vestido de Noche con Aberturas en la Cintura,S,Negro,Todo el Año,1,De Noche,,1800,false,Nuevo,4.8,13,2023-04-09 13:23:44,2023-04-17 13:23:44,0,5,"Me fascinó cómo me quedó, ¡lo recomiendo a todas mis amigas!",2023-05-20 07:23:44
687fb20a4cc62392222262ab,2023-08-17 12:28:26,renta,Completada,538,tarjeta_debito,carmen.morales@example.com,1234567813,Huejutla de Reyes,67e0844f9e883380830c5744,Vestido de Noche Meirius Largo Tinto con Tirantes,XL,rubi,"Otoño, Invierno, Todo el Año",1,De Noche,1000,,false,Nuevo,4.2,9,2023-08-18 09:28:26,2023-08-31 09:28:26,0,5,¡Excelente vestido! Me encantó el servicio en el local.,2023-09-14 12:28:26
687fb20a4cc62392222262ac,2023-12-03 07:41:40,renta,Completada,381,tarjeta_credito,isabel.vargas@example.com,1234567815,Choconamel,687c1a2c555de7433ad30aa5,Vestido Largo Negro con Encaje y Tirantes Gruesos,M,Negro,Todo el Año,1,De Noche,3200,,false,Nuevo,4.8,20,2023-12-03 08:41:40,2023-12-07 08:41:40,0,5,Un diseño hermoso y la atención fue de primera. Volveré sin duda.,2024-01-03 07:41:40
687fb20a4cc62392222262ad,2023-06-14 05:07:08,renta,Completada,1133,tarjeta_debito,adriana.romero@example.com,1234567817,San Felipe Orizatlán,687e0d118639b437a0e48765,Vestido Camisero a Rayas,S,Azul/Blanco,"Primavera, Verano",1,Casual,750,,false,Nuevo,3.8,4,2023-06-14 08:07:08,2023-06-26 08:07:08,0,5,¡Excelente vestido! Me encantó el servicio en el local.,2023-06-26 05:07:08
687fb20a4cc62392222262ae,2023-09-25 04:49:09,Venta,Completada,3600,tarjeta_debito,ana.lopez@example.com,1234567891,Atlapeza,687c1f87555de7433ad30ac4,Vestido Largo Plateado con Lentejuelas,M,Gris,Todo el Año,1,De Noche,3600,,false,Nuevo,4.7,19,2023-09-25 21:49:09,,0,5,"La tela es de muy buena calidad, y el vestido es aún más bonito en persona.",2023-11-05 04:49:09
687fb20a4cc62392222262af,2023-11-02 07:06:31,renta,Completada,1255,tarjeta_credito,ximena.hernandez@email.com,5523456789,Calnali,67e059988bbb15e17ae334b4,Vestido de Noche Meirius Largo Verde con Hombro Descubierto,XL,verde,Todo el Año,1,De Noche,1000,,false,Nuevo,4,8,2023-11-02 10:06:31,2023-11-07 10:06:31,79,4,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-12-06 07:06:31
687fb20a4cc62392222262b0,2023-06-14 04:14:56,renta,Completada,5000,tarjeta_debito,gabriela.silva@example.com,1234567821,Atlapeza,687e0d118639b437a0e4875e,Vestido de Novia Clásico,S,Blanco,Todo el Año,1,Nupcial,15000,5000,false,Nuevo,5,25,2023-06-14 06:14:56,2023-06-20 06:14:56,0,2,"La experiencia fue regular, no estoy segura de volver a rentar.",2023-07-23 04:14:56
687fb20a4cc62392222262b1,2023-03-26 10:13:37,Venta,Completada,16000,tarjeta_debito,ana.lopez@example.com,1234567891,Atlapeza,687e0dd08639b437a0e48798,Vestido de Novia Estilo Bohemio con Mangas Largas,M,Crema,Todo el Año,1,Nupcial,16000,5500,false,Nuevo,4.9,20,2023-03-27 09:13:37,,0,4,"La tela es de muy buena calidad, y el vestido es aún más bonito en persona.",2023-04-05 10:13:37
687fb20a4cc62392222262b2,2023-04-18 08:39:00,renta,Completada,1800,efectivo,patricia.guzman@example.com,1234567819,Guazalingo,687e0dd08639b437a0e487a7,Vestido de Noche con Aberturas en la Cintura,S,Negro,Todo el Año,1,De Noche,,1800,false,Nuevo,4.8,13,2023-04-18 15:39:00,2023-04-30 15:39:00,0,4,"Me fascinó cómo me quedó, ¡lo recomiendo a todas mis amigas!",2023-05-25 08:39:00
687fb20a4cc62392222262b3,2023-08-03 04:25:01,renta,Completada,900,transferencia_bancaria,lucia.torres@example.com,1234567811,Guazalingo,687e0dd08639b437a0e48793,Vestido de Noche con Cola de Pato,M,Borgoña,Todo el Año,1,De Noche,2800,900,false,Nuevo,4.8,12,2023-08-04 00:25:01,2023-08-13 00:25:01,15,5,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-08-23 04:25:01
687fb20a4cc62392222262b4,2023-02-10 10:04:27,renta,Completada,1400,transferencia_bancaria,laura.hernandez@example.com,1234567895,Choconamel,687e0dd08639b437a0e487bf,Vestido de Fiesta con Mangas Kimono,L,Rojo Cereza,Todo el Año,1,Fiesta,,1400,false,Nuevo,4.5,9,2023-02-11 06:04:27,2023-02-23 06:04:27,0,3,"Buena opción por el precio, el servicio fue correcto.",2023-02-20 10:04:27
687fb20a4cc62392222262b5,2023-04-25 09:00:30,renta,Completada,736,tarjeta_debito,regina.ortega@example.com,1234567826,Tlachinol,687c145a555de7433ad30a81,Brillante Rose,S,Rosa Crema,Todo el Año,1,Fiesta,500,,false,Excelente,3.5,3,2023-04-25 12:00:30,2023-05-07 12:00:30,0,5,"La tela es de muy buena calidad, y el vestido es aún más bonito en persona.",2023-05-12 09:00:30
687fb20a4cc62392222262b6,2023-01-18 10:01:45,renta,Completada,800,transferencia_bancaria,maria.gonzalez@example.com,1234567893,Atlapeza,687e0dd08639b437a0e48790,Vestido de Fiesta con Escote Asimétrico,M,Verde Esmeralda,Todo el Año,1,Fiesta,2300,800,false,Nuevo,4.6,10,2023-01-19 00:01:45,2023-01-31 00:01:45,0,3,"El vestido es lindo, pero la comunicación podría mejorar.",2023-02-26 10:01:45
687fb20a4cc62392222262b7,2023-06-01 10:01:40,renta,Completada,501,transferencia_bancaria,ana.lopez@example.com,1234567891,Atlapeza,687e0dd08639b437a0e4879e,Vestido Camisero de Rayas Verticales,S,Blanco/Azul,"Primavera, Verano",1,Casual,900,,false,Nuevo,4.1,14,2023-06-01 17:01:40,2023-06-11 17:01:40,0,4,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-06-16 10:01:40
687fb20a4cc62392222262b8,2023-05-12 08:23:06,renta,Completada,6000,efectivo,camila.gonzalez@email.com,5534567890,Huejutla de Reyes,687e0dd08639b437a0e487a1,Vestido de Novia Estilo A-Line Clásico,L,Blanco Roto,Todo el Año,1,Nupcial,17000,6000,false,Nuevo,4.8,25,2023-05-13 04:23:06,2023-05-27 04:23:06,0,4,Un diseño hermoso y la atención fue de primera. Volveré sin duda.,2023-06-16 08:23:06
687fb20a4cc62392222262b9,2023-12-23 04:52:54,renta,Completada,950,efectivo,sofia.garcia@email.com,5512345678,Jaltocán,687e0d4b8639b437a0e48779,Vestido de Fiesta Corto con Brillos,S,Oro Rosa,Todo el Año,1,Fiesta,,950,false,Nuevo,4.6,7,2023-12-24 04:52:54,2024-01-08 04:52:54,0,5,"Un acierto total, justo lo que buscaba y a un excelente precio.",2024-01-31 04:52:54
687fb20a4cc62392222262ba,2023-04-23 11:46:30,Venta,Completada,2500,transferencia_bancaria,20221129@uthh.edu.mx,7714057323,Huejutla de Reyes,687c11df555de7433ad30a75,Floral Grace,L,estampadoFloral,"Primavera, Verano",1,Casual,2500,,false,Nuevo,4,5,2023-04-23 20:46:30,,0,4,¡Excelente vestido! Me encantó el servicio en el local.,2023-05-18 11:46:30
687fb20a4cc62392222262bb,2023-11-04 03:58:46,renta,Completada,883,efectivo,natalia.vega@example.com,1234567828,Atlapeza,67e05afc8bbb15e17ae334bf,Vestido de Noche Strona Rosa sin Mangas,L,rosaPastel,"Primavera, Verano, Todo el Año",1,De Noche,1400,,false,Excelente,4.8,20,2023-11-04 15:58:46,2023-11-10 15:58:46,0,5,"La tela es de muy buena calidad, y el vestido es aún más bonito en persona.",2023-11-24 03:58:46
687fb20a4cc62392222262bc,2023-07-17 08:14:12,Venta,Completada,750,transferencia_bancaria,camila.gonzalez@email.com,5534567890,Huejutla de Reyes,687e0dd08639b437a0e487b6,Vestido Deportivo Holgado con Franja Lateral,XL,Negro/Blanco,Todo el Año,1,Deportivo,750,,false,Nuevo,3.6,10,2023-07-18 05:14:12,,0,1,El vestido no cumplió con mis expectativas de calidad.,2023-07-31 08:14:12
687fb20a4cc62392222262bd,2023-07-09 11:36:24,renta,Completada,1500,tarjeta_credito,carmen.morales@example.com,1234567813,Huejutla de Reyes,687e0d118639b437a0e4875b,Vestido de Fiesta Dorado con Lentejuelas,S,Dorado,Todo el Año,1,Fiesta,,1500,false,Nuevo,4.9,7,2023-07-09 13:36:24,2023-07-20 13:36:24,10,2,"La experiencia fue regular, no estoy segura de volver a rentar.",2023-07-28 11:36:24
687fb20a4cc62392222262be,2023-06-20 09:52:32,Venta,Completada,2600,tarjeta_credito,maria.gonzalez@example.com,1234567893,Atlapeza,687e0d4b8639b437a0e4877b,Vestido de Noche con Abertura Lateral,S,Rojo Oscuro,Todo el Año,1,De Noche,2600,850,false,Nuevo,4.8,12,2023-06-20 10:52:32,,0,4,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-07-30 09:52:32
687fb20a4cc62392222262bf,2023-06-28 06:24:06,renta,Completada,1493,transferencia_bancaria,ia.perez@example.com,1234567897,Chalma,687e0dd08639b437a0e487be,Vestido Camisero Largo con Cinturón,M,Azul Marino,"Primavera, Verano, Otoño",1,Casual/Formal,1100,,false,Nuevo,4.2,13,2023-06-29 00:24:06,2023-07-15 00:24:06,0,5,"La tela es de muy buena calidad, y el vestido es aún más bonito en persona.",2023-08-03 06:24:06
687fb20a4cc62392222262c0,2023-01-12 07:37:44,Venta,Completada,20000,transferencia_bancaria,carmen.morales@example.com,1234567813,Huejutla de Reyes,687e0d4b8639b437a0e48777,Vestido de Novia Estilo Princesa,M,Blanco Puro,Todo el Año,1,Nupcial,20000,7000,false,Nuevo,5,30,2023-01-12 23:37:44,,0,2,El vestido se veía mejor en las fotos. Necesitaba algunos ajustes.,2023-02-06 07:37:44
687fb20a4cc62392222262c1,2023-01-06 04:57:17,renta,Completada,390,tarjeta_credito,valeria.rojas@example.com,1234567823,Atlapeza,687c1819555de7433ad30a97,Vestido Corto Negro Brillante de Fiesta,S,Negro,Todo el Año,1,Fiesta,,390,false,Excelente,4.2,8,2023-01-06 23:57:17,2023-01-19 23:57:17,0,5,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-01-19 04:57:17
687fb20a4cc62392222262c2,2023-07-18 06:31:25,Venta,Completada,1250,tarjeta_debito,20221076@uthh.edu.mx,7712232323,San Felipe Orizatlán,687e0dd08639b437a0e487b9,Vestido Largo de Algodón con Cuello Tortuga,L,Verde Oliva,"Otoño, Invierno",1,Casual,1250,,false,Nuevo,3.9,11,2023-07-18 18:31:25,,0,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-08-11 06:31:25
687fb20a4cc62392222262c3,2023-11-23 03:37:16,renta,Completada,1105,tarjeta_credito,sheldon@gmail.com,5551234567,Platón Sánchez,67e0844f9e883380830c5744,Vestido de Noche Meirius Largo Tinto con Tirantes,XL,rubi,"Otoño, Invierno, Todo el Año",1,De Noche,1000,,false,Nuevo,4.2,9,2023-11-23 22:37:16,2023-11-29 22:37:16,0,4,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-12-01 03:37:16
687fb20a4cc62392222262c4,2023-09-22 09:14:34,renta,Completada,775,tarjeta_debito,natalia.vega@example.com,1234567828,Atlapeza,687e0dd08639b437a0e48792,Vestido de Punto Grueso con Trenzas,M,Marrón Chocolate,Invierno,1,Casual,1450,,false,Nuevo,4,6,2023-09-22 21:14:34,2023-10-02 21:14:34,0,4,Un diseño hermoso y la atención fue de primera. Volveré sin duda.,2023-10-25 09:14:34
687fb20a4cc62392222262c5,2023-04-28 08:01:39,renta,Completada,985,efectivo,20221076@uthh.edu.mx,7712232323,San Felipe Orizatlán,687e0dd08639b437a0e487a0,Vestido Ajustado de Punto con Cremallera,S,Gris Oscuro,"Otoño, Invierno",1,Casual,1100,,false,Nuevo,4,7,2023-04-29 08:01:39,2023-05-10 08:01:39,36,4,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-05-20 08:01:39
687fb20a4cc62392222262c6,2023-06-27 05:47:55,renta,Completada,7500,tarjeta_credito,regina.ortega@example.com,1234567826,Tlachinol,687e0dd08639b437a0e487c5,Vestido de Novia Mermaid con Cola Larga,M,Blanco Puro,Todo el Año,1,Nupcial,22000,7500,false,Nuevo,5,32,2023-06-27 23:47:55,2023-07-11 23:47:55,0,4,¡Excelente vestido! Me encantó el servicio en el local.,2023-08-11 05:47:55
687fb20a4cc62392222262c7,2023-04-28 08:26:29,Venta,Completada,800,tarjeta_debito,ximena.hernandez@email.com,5523456789,Calnali,687e0d118639b437a0e4876a,Vestido de Punto Básico Beige,M,Beige,"Otoño, Invierno",1,Casual,800,,false,Nuevo,3.5,7,2023-04-29 08:26:29,,0,4,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-05-24 08:26:29
687fb20a4cc62392222262c8,2023-06-07 07:18:46,Venta,Completada,2999,tarjeta_debito,maria.gonzalez@example.com,1234567893,Atlapeza,687e0dd08639b437a0e4878b,Vestido de Noche con Espalda Descubierta,S,Azul Rey,Todo el Año,1,De Noche,,1600,false,Nuevo,4.9,10,2023-06-07 18:18:46,,0,5,¡Excelente vestido! Me encantó el servicio en el local.,2023-06-21 07:18:46
687fb20a4cc62392222262c9,2023-07-10 12:37:35,Venta,Completada,2540,transferencia_bancaria,lucia.torres@example.com,1234567811,Guazalingo,687c1819555de7433ad30a97,Vestido Corto Negro Brillante de Fiesta,S,Negro,Todo el Año,1,Fiesta,,390,false,Excelente,4.2,8,2023-07-10 14:37:35,,0,5,¡Excelente vestido! Me encantó el servicio en el local.,2023-08-16 12:37:35
687fb20a4cc62392222262ca,2023-05-27 03:47:27,renta,Completada,1700,efectivo,lucia.torres@example.com,1234567811,Guazalingo,687e0dd08639b437a0e48796,Vestido de Noche con Cuello Halter y Abertura,M,Azul Cobalto,Todo el Año,1,De Noche,,1700,false,Nuevo,4.7,10,2023-05-27 17:47:27,2023-06-05 17:47:27,0,2,"No fue mi favorito, pero sirvió para la ocasión.",2023-06-07 03:47:27
687fb20a4cc62392222262cb,2023-06-16 12:37:18,renta,Completada,1325,efectivo,alejandra.paredes@example.com,1234567827,Huejutla de Reyes,687c0ad6555de7433ad30a4a,Fuego Coral,S,Coral,Verano,1,Fiesta,2300,,false,Nuevo,4.4,8,2023-06-17 07:37:18,2023-06-28 07:37:18,43,5,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-07-30 12:37:18
687fb20a4cc62392222262cc,2023-06-08 11:34:28,renta,Completada,373,transferencia_bancaria,sheldon@gmail.com,5551234567,Platón Sánchez,687e0dd08639b437a0e4879e,Vestido Camisero de Rayas Verticales,S,Blanco/Azul,"Primavera, Verano",1,Casual,900,,false,Nuevo,4.1,14,2023-06-09 10:34:28,2023-06-20 10:34:28,0,3,"Esperaba un poco más, pero en general bien.",2023-07-20 11:34:28
687fb20a4cc62392222262cd,2023-03-08 11:10:19,renta,Completada,1481,tarjeta_debito,hiasd12e@gmail.com,7713554706,Atlapeza,687e0dd08639b437a0e487ae,Vestido Casual de Mezclilla con Cinto,L,Azul Mezclilla,"Primavera, Verano, Otoño",1,Casual,1000,,false,Nuevo,4.1,15,2023-03-09 07:10:19,2023-03-29 07:10:19,0,4,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-04-09 11:10:19
687fb20a4cc62392222262ce,2023-06-18 05:09:28,Venta,Completada,820,transferencia_bancaria,ia.perez@example.com,1234567897,Chalma,687e0dd08639b437a0e48797,Vestido Skater de Rayas Horizontales,S,Blanco/Negro,Todo el Año,1,Casual,820,,false,Nuevo,3.9,17,2023-06-18 20:09:28,,0,5,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-07-21 05:09:28
687fb20a4cc62392222262cf,2023-08-28 06:41:45,renta,Completada,311,tarjeta_debito,eduardocasrtro110@gmail.com,554706,Huejutla de Reyes,687e0dd08639b437a0e487a6,Vestido de Punto Grueso con Cuello V,L,Burdeos,"Otoño, Invierno",1,Casual,1400,,false,Nuevo,3.9,8,2023-08-29 03:41:45,2023-09-13 03:41:45,0,5,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-09-21 06:41:45
687fb20a4cc62392222262d0,2023-09-04 12:03:01,renta,Completada,679,tarjeta_credito,daniela.mendoza@example.com,1234567822,Huejutla de Reyes,687e0dd08639b437a0e4878a,Vestido de Invierno de Cuadros Tartán,M,Rojo/Verde,Invierno,1,Casual,1250,,false,Nuevo,4.1,7,2023-09-04 22:03:01,2023-09-10 22:03:01,0,2,"No fue mi favorito, pero sirvió para la ocasión.",2023-10-15 12:03:01
687fb20a4cc62392222262d1,2023-01-20 03:36:44,renta,Completada,320,tarjeta_debito,elena.ramirez@example.com,1234567899,Guazalingo,687c1952555de7433ad30aa1,Vestido Largo Terracota con Mangas Abullonadas,L,Terracota,"Otoño, Invierno",1,De Noche,,320,false,Excelente,4,6,2023-01-20 09:36:44,2023-02-04 09:36:44,0,4,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-02-14 03:36:44
687fb20a4cc62392222262d2,2023-09-25 11:35:03,renta,Completada,320,tarjeta_debito,ana.lopez@example.com,1234567891,Atlapeza,687c1952555de7433ad30aa1,Vestido Largo Terracota con Mangas Abullonadas,L,Terracota,"Otoño, Invierno",1,De Noche,,320,false,Excelente,4,6,2023-09-25 12:35:03,2023-10-09 12:35:03,0,2,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-10-19 11:35:03
687fb20a4cc62392222262d3,2023-10-21 09:21:50,renta,Completada,798,tarjeta_credito,carmen.morales@example.com,1234567813,Huejutla de Reyes,687e0d118639b437a0e4875c,Vestido Casual de Mezclilla,L,Azul Mezclilla,"Primavera, Otoño",1,Casual,950,,false,Nuevo,4.1,18,2023-10-21 19:21:50,2023-10-29 19:21:50,26,4,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-10-29 09:21:50
687fb20a4cc62392222262d4,2023-10-21 04:07:05,Venta,Completada,980,tarjeta_credito,adriana.romero@example.com,1234567817,San Felipe Orizatlán,687e0dd08639b437a0e487c7,Vestido Camisero de Rayón Estampado,M,Multicolor Abstracto,Verano,1,Casual,980,,false,Nuevo,4,10,2023-10-21 21:07:05,,0,5,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-11-13 04:07:05
687fb20a4cc62392222262d5,2023-12-26 04:21:46,renta,Completada,1200,tarjeta_credito,hiasd12e@gmail.com,7713554706,Atlapeza,687e0d4b8639b437a0e48774,Vestido de Gala con Escote en V Profundo,M,Negro,Todo el Año,1,Gala,3200,1200,false,Nuevo,4.9,11,2023-12-26 21:21:46,2024-01-06 21:21:46,55,4,¡Absolutamente precioso! Recibí muchos cumplidos.,2024-01-04 04:21:46
687fb20a4cc62392222262d6,2023-04-14 03:08:19,Venta,Completada,1250,efectivo,alejandra.paredes@example.com,1234567827,Huejutla de Reyes,687e0dd08639b437a0e487b9,Vestido Largo de Algodón con Cuello Tortuga,L,Verde Oliva,"Otoño, Invierno",1,Casual,1250,,false,Nuevo,3.9,11,2023-04-14 15:08:19,,0,5,"Me fascinó cómo me quedó, ¡lo recomiendo a todas mis amigas!",2023-05-10 03:08:19
687fb20a4cc62392222262d7,2023-09-04 04:30:14,Venta,Completada,1100,transferencia_bancaria,eduardocasrtro110@gmail.com,554706,Huejutla de Reyes,687e0dd08639b437a0e487a0,Vestido Ajustado de Punto con Cremallera,S,Gris Oscuro,"Otoño, Invierno",1,Casual,1100,,false,Nuevo,4,7,2023-09-04 16:30:14,,0,3,"Esperaba un poco más, pero en general bien.",2023-10-06 04:30:14
687fb20a4cc62392222262d8,2023-05-19 12:16:26,Venta,Completada,3200,tarjeta_debito,20221076@uthh.edu.mx,7712232323,San Felipe Orizatlán,687c1a2c555de7433ad30aa5,Vestido Largo Negro con Encaje y Tirantes Gruesos,M,Negro,Todo el Año,1,De Noche,3200,,false,Nuevo,4.8,20,2023-05-19 23:16:26,,0,2,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-06-24 12:16:26
687fb20a4cc62392222262d9,2023-07-04 05:45:36,renta,Completada,968,tarjeta_debito,regina.ortega@example.com,1234567826,Tlachinol,67e05afc8bbb15e17ae334bf,Vestido de Noche Strona Rosa sin Mangas,L,rosaPastel,"Primavera, Verano, Todo el Año",1,De Noche,1400,,false,Excelente,4.8,20,2023-07-04 12:45:36,2023-07-15 12:45:36,0,1,Podría mejorar la limpieza/condición del vestido al entregarlo.,2023-07-11 05:45:36
687fb20a4cc62392222262da,2023-10-17 04:58:15,renta,Completada,1135,efectivo,hiasd12e@gmail.com,7713554706,Atlapeza,687e0dd08639b437a0e4879b,Vestido Largo Estampado Étnico con Aberturas,L,Multicolor,Verano,1,Bohemio,1050,,false,Nuevo,4.2,13,2023-10-17 18:58:15,2023-10-30 18:58:15,0,5,¡Excelente vestido! Me encantó el servicio en el local.,2023-10-25 04:58:15
687fb20a4cc62392222262db,2023-04-22 10:02:29,renta,Completada,550,tarjeta_credito,carmen.morales@example.com,1234567813,Huejutla de Reyes,687e0dd08639b437a0e48789,Vestido de Fiesta con Escote Bardot,S,Azul Pastel,"Primavera, Verano",1,Fiesta,1600,550,false,Nuevo,4.5,13,2023-04-22 21:02:29,2023-05-04 21:02:29,0,4,¡Excelente vestido! Me encantó el servicio en el local.,2023-05-24 10:02:29
687fb20a4cc62392222262dc,2023-11-08 08:25:11,renta,Completada,1200,tarjeta_credito,adriana.romero@example.com,1234567817,San Felipe Orizatlán,687e0d4b8639b437a0e48774,Vestido de Gala con Escote en V Profundo,M,Negro,Todo el Año,1,Gala,3200,1200,false,Nuevo,4.9,11,2023-11-08 20:25:11,2023-11-20 20:25:11,0,2,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-11-25 08:25:11
687fb20a4cc62392222262dd,2023-11-26 04:54:19,renta,Completada,489,efectivo,sheldon@gmail.com,5551234567,Platón Sánchez,67e059988bbb15e17ae334b4,Vestido de Noche Meirius Largo Verde con Hombro Descubierto,XL,verde,Todo el Año,1,De Noche,1000,,false,Nuevo,4,8,2023-11-27 01:54:19,2023-12-11 01:54:19,19,1,"No fue mi favorito, pero sirvió para la ocasión.",2023-12-21 04:54:19
687fb20a4cc62392222262de,2023-11-08 12:03:15,Venta,Completada,1250,tarjeta_credito,sheldon@gmail.com,5551234567,Platón Sánchez,687e0dd08639b437a0e487b9,Vestido Largo de Algodón con Cuello Tortuga,L,Verde Oliva,"Otoño, Invierno",1,Casual,1250,,false,Nuevo,3.9,11,2023-11-08 16:03:15,,0,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-11-27 12:03:15
